test_ligand,auroc,aupr,pearson,target,target_weight,Sender,Target
SERPING1,0.51052892,0.156372816,0.006378561,ADM/BCL11B/CALD1/CISH/EGFR/GDF15/JARID2/LEF1/LPP/MTUS1/NFIX/NR1D1/PDGFRA/PLEC/RARG/SHC1/SLC2A1/SULF2/ZBTB7B/ZFHX3,0.00090103570999869/0.000905746025130757/0.000914306328380273/0.000907250886956792/0.000943001810393618/0.000982110391550465/0.000923329370863262/0.000908152149859404/0.000907702378376841/0.000955555149254805/0.000907608650902528/0.00115067488091819/0.000975609779313542/0.00112391408298451/0.000970108751393218/0.00100203781067023/0.00103245330417155/0.000949126524158952/0.000914067912389528/0.000942071504896694,Macrophages_Skin,T-cells_Spleen
SERPING1,0.51052892,0.156372816,0.006378561,ADM/BCL11B/CALD1/CISH/EGFR/GDF15/JARID2/LEF1/LPP/MTUS1/NFIX/NR1D1/PDGFRA/PLEC/RARG/SHC1/SLC2A1/SULF2/ZBTB7B/ZFHX3,0.00090103570999869/0.000905746025130757/0.000914306328380273/0.000907250886956792/0.000943001810393618/0.000982110391550465/0.000923329370863262/0.000908152149859404/0.000907702378376841/0.000955555149254805/0.000907608650902528/0.00115067488091819/0.000975609779313542/0.00112391408298451/0.000970108751393218/0.00100203781067023/0.00103245330417155/0.000949126524158952/0.000914067912389528/0.000942071504896694,Monocytes_Muscle,T-cells_Spleen
SERPING1,0.51052892,0.156372816,0.006378561,ADM/BCL11B/CALD1/CISH/EGFR/GDF15/JARID2/LEF1/LPP/MTUS1/NFIX/NR1D1/PDGFRA/PLEC/RARG/SHC1/SLC2A1/SULF2/ZBTB7B/ZFHX3,0.00090103570999869/0.000905746025130757/0.000914306328380273/0.000907250886956792/0.000943001810393618/0.000982110391550465/0.000923329370863262/0.000908152149859404/0.000907702378376841/0.000955555149254805/0.000907608650902528/0.00115067488091819/0.000975609779313542/0.00112391408298451/0.000970108751393218/0.00100203781067023/0.00103245330417155/0.000949126524158952/0.000914067912389528/0.000942071504896694,Myocytes_Muscle,T-cells_Spleen
SERPING1,0.51052892,0.156372816,0.006378561,ADM/BCL11B/CALD1/CISH/EGFR/GDF15/JARID2/LEF1/LPP/MTUS1/NFIX/NR1D1/PDGFRA/PLEC/RARG/SHC1/SLC2A1/SULF2/ZBTB7B/ZFHX3,0.00090103570999869/0.000905746025130757/0.000914306328380273/0.000907250886956792/0.000943001810393618/0.000982110391550465/0.000923329370863262/0.000908152149859404/0.000907702378376841/0.000955555149254805/0.000907608650902528/0.00115067488091819/0.000975609779313542/0.00112391408298451/0.000970108751393218/0.00100203781067023/0.00103245330417155/0.000949126524158952/0.000914067912389528/0.000942071504896694,Unknown16_Muscle,T-cells_Spleen
TGFB1,0.49018161,0.342151131,0.006306238,ACTA2/BASP1/BCL2/CASP8/CAT/CCL3/CD38/CD86/CEBPA/COL3A1/COL5A1/CRYAB/CTLA4/CXCL10/DNMT1/E2F1/FMOD/GLRX/GSTM3/GSTO1/HAS1/HSPB1/ICAM2/IFIT3/IL1B/ITGB1/LOXL1/LOXL2/MDM2/MMP13/MMP2/MMP9/MSR1/OAS1/POSTN/PTGS2/RARA/RUNX3/S100A8/SERPINE1/SMAD2/SMAD4/SMAD7/SOX9/SRF/TGFBR2/TJP1/TNF/TP53/TRPM7/ZHX2,0.00418218125163802/0.0044648967027366/0.00468721732519272/0.00592642917290783/0.00558719460742341/0.00676421866004168/0.00496507649457889/0.00479029368772346/0.0044708167747475/0.00527727585757168/0.00518054605732199/0.00461832386426685/0.00285268233680982/0.0042644906067313/0.00438264033055405/0.00421216663193063/0.00295418857773751/0.00465299551653831/0.00505985669037644/0.00422712107505249/0.00314960385971127/0.0058713530651132/0.00515317536345274/0.00466566099947073/0.00357074356336784/0.00465805927993809/0.00488498989928621/0.00519585533520799/0.0045332986722952/0.00689669422180629/0.00539083089228823/0.00537954034767452/0.00319786447902971/0.00454997413425298/0.00556543482970622/0.00411210128204119/0.0060368334434666/0.00296140107328028/0.00488703125090585/0.00587025025317145/0.00443620757251712/0.004276202781651/0.00607686016115554/0.0058129704724574/0.00551936784046624/0.00629791933528927/0.00467637738219293/0.00398806290438684/0.00522532436194098/0.00606064095726994/0.00285134322281054,B-cells_Muscle,Unknown6_Joint
TGFB1,0.49018161,0.342151131,0.006306238,ACTA2/BASP1/BCL2/CASP8/CAT/CCL3/CD38/CD86/CEBPA/COL3A1/COL5A1/CRYAB/CTLA4/CXCL10/DNMT1/E2F1/FMOD/GLRX/GSTM3/GSTO1/HAS1/HSPB1/ICAM2/IFIT3/IL1B/ITGB1/LOXL1/LOXL2/MDM2/MMP13/MMP2/MMP9/MSR1/OAS1/POSTN/PTGS2/RARA/RUNX3/S100A8/SERPINE1/SMAD2/SMAD4/SMAD7/SOX9/SRF/TGFBR2/TJP1/TNF/TP53/TRPM7/ZHX2,0.00418218125163802/0.0044648967027366/0.00468721732519272/0.00592642917290783/0.00558719460742341/0.00676421866004168/0.00496507649457889/0.00479029368772346/0.0044708167747475/0.00527727585757168/0.00518054605732199/0.00461832386426685/0.00285268233680982/0.0042644906067313/0.00438264033055405/0.00421216663193063/0.00295418857773751/0.00465299551653831/0.00505985669037644/0.00422712107505249/0.00314960385971127/0.0058713530651132/0.00515317536345274/0.00466566099947073/0.00357074356336784/0.00465805927993809/0.00488498989928621/0.00519585533520799/0.0045332986722952/0.00689669422180629/0.00539083089228823/0.00537954034767452/0.00319786447902971/0.00454997413425298/0.00556543482970622/0.00411210128204119/0.0060368334434666/0.00296140107328028/0.00488703125090585/0.00587025025317145/0.00443620757251712/0.004276202781651/0.00607686016115554/0.0058129704724574/0.00551936784046624/0.00629791933528927/0.00467637738219293/0.00398806290438684/0.00522532436194098/0.00606064095726994/0.00285134322281054,Endothelial-cells_Lung,Unknown6_Joint
TGFB1,0.49018161,0.342151131,0.006306238,ACTA2/BASP1/BCL2/CASP8/CAT/CCL3/CD38/CD86/CEBPA/COL3A1/COL5A1/CRYAB/CTLA4/CXCL10/DNMT1/E2F1/FMOD/GLRX/GSTM3/GSTO1/HAS1/HSPB1/ICAM2/IFIT3/IL1B/ITGB1/LOXL1/LOXL2/MDM2/MMP13/MMP2/MMP9/MSR1/OAS1/POSTN/PTGS2/RARA/RUNX3/S100A8/SERPINE1/SMAD2/SMAD4/SMAD7/SOX9/SRF/TGFBR2/TJP1/TNF/TP53/TRPM7/ZHX2,0.00418218125163802/0.0044648967027366/0.00468721732519272/0.00592642917290783/0.00558719460742341/0.00676421866004168/0.00496507649457889/0.00479029368772346/0.0044708167747475/0.00527727585757168/0.00518054605732199/0.00461832386426685/0.00285268233680982/0.0042644906067313/0.00438264033055405/0.00421216663193063/0.00295418857773751/0.00465299551653831/0.00505985669037644/0.00422712107505249/0.00314960385971127/0.0058713530651132/0.00515317536345274/0.00466566099947073/0.00357074356336784/0.00465805927993809/0.00488498989928621/0.00519585533520799/0.0045332986722952/0.00689669422180629/0.00539083089228823/0.00537954034767452/0.00319786447902971/0.00454997413425298/0.00556543482970622/0.00411210128204119/0.0060368334434666/0.00296140107328028/0.00488703125090585/0.00587025025317145/0.00443620757251712/0.004276202781651/0.00607686016115554/0.0058129704724574/0.00551936784046624/0.00629791933528927/0.00467637738219293/0.00398806290438684/0.00522532436194098/0.00606064095726994/0.00285134322281054,Fibroblasts_Lung,Unknown6_Joint
CSF1,0.483243957,0.159717368,0.006202532,ADAM9/AKT1/APP/CCL7/CCND1/CTSK/DVL2/EGFR/FLOT1/IL1B/ITGA5/KLF9/LEF1/MFGE8/MMP9/MSR1/NFATC1/P4HB/PCLAF/PRDM1/RARG/SLC2A1/SLC7A5/TRAF4/VEGFA,0.00206987233832151/0.00118658698083238/0.00222441385932617/0.00287946520325327/0.00375760473378445/0.00715462186468611/0.00123412512502467/0.00119820024692564/0.00120767177591806/0.00211606700126508/0.00120209891330164/0.00124661234637726/0.00122243771232467/0.00209297351180682/0.00233509921080947/0.00299846426066718/0.005965026702866/0.00192258136887437/0.0040561450141332/0.00128268771184098/0.0012439527704574/0.00131291686116007/0.00120841552362611/0.0013660558058884/0.00245999645609399,Endothelial-cells_Lung,Granulocytes_Spleen
CSF1,0.483243957,0.159717368,0.006202532,ADAM9/AKT1/APP/CCL7/CCND1/CTSK/DVL2/EGFR/FLOT1/IL1B/ITGA5/KLF9/LEF1/MFGE8/MMP9/MSR1/NFATC1/P4HB/PCLAF/PRDM1/RARG/SLC2A1/SLC7A5/TRAF4/VEGFA,0.00206987233832151/0.00118658698083238/0.00222441385932617/0.00287946520325327/0.00375760473378445/0.00715462186468611/0.00123412512502467/0.00119820024692564/0.00120767177591806/0.00211606700126508/0.00120209891330164/0.00124661234637726/0.00122243771232467/0.00209297351180682/0.00233509921080947/0.00299846426066718/0.005965026702866/0.00192258136887437/0.0040561450141332/0.00128268771184098/0.0012439527704574/0.00131291686116007/0.00120841552362611/0.0013660558058884/0.00245999645609399,Endothelial-cells_Muscle,Granulocytes_Spleen
CSF1,0.483243957,0.159717368,0.006202532,ADAM9/AKT1/APP/CCL7/CCND1/CTSK/DVL2/EGFR/FLOT1/IL1B/ITGA5/KLF9/LEF1/MFGE8/MMP9/MSR1/NFATC1/P4HB/PCLAF/PRDM1/RARG/SLC2A1/SLC7A5/TRAF4/VEGFA,0.00206987233832151/0.00118658698083238/0.00222441385932617/0.00287946520325327/0.00375760473378445/0.00715462186468611/0.00123412512502467/0.00119820024692564/0.00120767177591806/0.00211606700126508/0.00120209891330164/0.00124661234637726/0.00122243771232467/0.00209297351180682/0.00233509921080947/0.00299846426066718/0.005965026702866/0.00192258136887437/0.0040561450141332/0.00128268771184098/0.0012439527704574/0.00131291686116007/0.00120841552362611/0.0013660558058884/0.00245999645609399,Fibroblasts_Lung,Granulocytes_Spleen
CSF1,0.483243957,0.159717368,0.006202532,ADAM9/AKT1/APP/CCL7/CCND1/CTSK/DVL2/EGFR/FLOT1/IL1B/ITGA5/KLF9/LEF1/MFGE8/MMP9/MSR1/NFATC1/P4HB/PCLAF/PRDM1/RARG/SLC2A1/SLC7A5/TRAF4/VEGFA,0.00206987233832151/0.00118658698083238/0.00222441385932617/0.00287946520325327/0.00375760473378445/0.00715462186468611/0.00123412512502467/0.00119820024692564/0.00120767177591806/0.00211606700126508/0.00120209891330164/0.00124661234637726/0.00122243771232467/0.00209297351180682/0.00233509921080947/0.00299846426066718/0.005965026702866/0.00192258136887437/0.0040561450141332/0.00128268771184098/0.0012439527704574/0.00131291686116007/0.00120841552362611/0.0013660558058884/0.00245999645609399,Macrophages_Lung,Granulocytes_Spleen
CSF1,0.483243957,0.159717368,0.006202532,ADAM9/AKT1/APP/CCL7/CCND1/CTSK/DVL2/EGFR/FLOT1/IL1B/ITGA5/KLF9/LEF1/MFGE8/MMP9/MSR1/NFATC1/P4HB/PCLAF/PRDM1/RARG/SLC2A1/SLC7A5/TRAF4/VEGFA,0.00206987233832151/0.00118658698083238/0.00222441385932617/0.00287946520325327/0.00375760473378445/0.00715462186468611/0.00123412512502467/0.00119820024692564/0.00120767177591806/0.00211606700126508/0.00120209891330164/0.00124661234637726/0.00122243771232467/0.00209297351180682/0.00233509921080947/0.00299846426066718/0.005965026702866/0.00192258136887437/0.0040561450141332/0.00128268771184098/0.0012439527704574/0.00131291686116007/0.00120841552362611/0.0013660558058884/0.00245999645609399,Macrophages_Skin,Granulocytes_Spleen
CSF1,0.483243957,0.159717368,0.006202532,ADAM9/AKT1/APP/CCL7/CCND1/CTSK/DVL2/EGFR/FLOT1/IL1B/ITGA5/KLF9/LEF1/MFGE8/MMP9/MSR1/NFATC1/P4HB/PCLAF/PRDM1/RARG/SLC2A1/SLC7A5/TRAF4/VEGFA,0.00206987233832151/0.00118658698083238/0.00222441385932617/0.00287946520325327/0.00375760473378445/0.00715462186468611/0.00123412512502467/0.00119820024692564/0.00120767177591806/0.00211606700126508/0.00120209891330164/0.00124661234637726/0.00122243771232467/0.00209297351180682/0.00233509921080947/0.00299846426066718/0.005965026702866/0.00192258136887437/0.0040561450141332/0.00128268771184098/0.0012439527704574/0.00131291686116007/0.00120841552362611/0.0013660558058884/0.00245999645609399,T-cells_Lung,Granulocytes_Spleen
CSF1,0.483243957,0.159717368,0.006202532,ADAM9/AKT1/APP/CCL7/CCND1/CTSK/DVL2/EGFR/FLOT1/IL1B/ITGA5/KLF9/LEF1/MFGE8/MMP9/MSR1/NFATC1/P4HB/PCLAF/PRDM1/RARG/SLC2A1/SLC7A5/TRAF4/VEGFA,0.00206987233832151/0.00118658698083238/0.00222441385932617/0.00287946520325327/0.00375760473378445/0.00715462186468611/0.00123412512502467/0.00119820024692564/0.00120767177591806/0.00211606700126508/0.00120209891330164/0.00124661234637726/0.00122243771232467/0.00209297351180682/0.00233509921080947/0.00299846426066718/0.005965026702866/0.00192258136887437/0.0040561450141332/0.00128268771184098/0.0012439527704574/0.00131291686116007/0.00120841552362611/0.0013660558058884/0.00245999645609399,T-cells_Muscle,Granulocytes_Spleen
CSF1,0.483243957,0.159717368,0.006202532,ADAM9/AKT1/APP/CCL7/CCND1/CTSK/DVL2/EGFR/FLOT1/IL1B/ITGA5/KLF9/LEF1/MFGE8/MMP9/MSR1/NFATC1/P4HB/PCLAF/PRDM1/RARG/SLC2A1/SLC7A5/TRAF4/VEGFA,0.00206987233832151/0.00118658698083238/0.00222441385932617/0.00287946520325327/0.00375760473378445/0.00715462186468611/0.00123412512502467/0.00119820024692564/0.00120767177591806/0.00211606700126508/0.00120209891330164/0.00124661234637726/0.00122243771232467/0.00209297351180682/0.00233509921080947/0.00299846426066718/0.005965026702866/0.00192258136887437/0.0040561450141332/0.00128268771184098/0.0012439527704574/0.00131291686116007/0.00120841552362611/0.0013660558058884/0.00245999645609399,T-cells_Skin,Granulocytes_Spleen
CSF1,0.483243957,0.159717368,0.006202532,ADAM9/AKT1/APP/CCL7/CCND1/CTSK/DVL2/EGFR/FLOT1/IL1B/ITGA5/KLF9/LEF1/MFGE8/MMP9/MSR1/NFATC1/P4HB/PCLAF/PRDM1/RARG/SLC2A1/SLC7A5/TRAF4/VEGFA,0.00206987233832151/0.00118658698083238/0.00222441385932617/0.00287946520325327/0.00375760473378445/0.00715462186468611/0.00123412512502467/0.00119820024692564/0.00120767177591806/0.00211606700126508/0.00120209891330164/0.00124661234637726/0.00122243771232467/0.00209297351180682/0.00233509921080947/0.00299846426066718/0.005965026702866/0.00192258136887437/0.0040561450141332/0.00128268771184098/0.0012439527704574/0.00131291686116007/0.00120841552362611/0.0013660558058884/0.00245999645609399,Myocytes_Muscle,Granulocytes_Spleen
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,Endothelial-cells_Skin,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,Fibroblasts_Joint,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,Fibroblasts_Lung,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,Macrophages_Joint,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,Macrophages_Lung,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,Macrophages_Skin,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,Macrophages_Spleen,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,T-cells_Joint,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,T-cells_Lung,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,T-cells_Skin,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,T-cells_Spleen,Macrophages_Muscle
LAMB2,0.504771673,0.134135938,0.006199587,ASPH/BCL2L1/BCL9L/BIRC5/CCND1/DTL/EGFR/EPAS1/FKBP5/IGF1R/LEF1/LTBP1/NR1D1/NUAK2/PDGFRA/PLAU/PML/RAB34/RARA/STAT5A/TM4SF1/TNRC18/ZFHX3/ZHX2,0.0013151300785609/0.00130420120572213/0.00116931923300292/0.00115717103192273/0.00155412326798744/0.00106513895474801/0.00131121431148205/0.00111668210232605/0.00110396252916652/0.00106598424591734/0.00128882735283004/0.00107519838393887/0.00144504552023358/0.00107404482573656/0.00109229865899662/0.00107141745710335/0.00133862213152102/0.00106527807003649/0.00122375742718206/0.00116437266048222/0.0011405169755291/0.00110136214583399/0.00110813193029975/0.00115730016762053,Unknown6_Joint,Macrophages_Muscle
