"ReactionID","ReactionName","Name","Status"
"EX_Nacasp[e]","Exchange of N-Acetyl-L-Aspartate","N-acetyl-L-aspartate",0
"EX_nwharg[e]","Exchange of N- (Omega)-Hydroxyarginine","N-(omega)-hydroxyarginine",0
"EX_oleth[e]","Exchange of Oleoyl Ethanolamide","Oleoyl Ethanolamide",1
"EX_pailar_hs[e]","Exchange of 1-Arachidonoylglycerophosphoinositol","1-Arachidonoylglycerophosphoinositol",0
"EX_pailpalm_hs[e]","Exchange of 1-Palmitoylglycerophosphoinositol","1-Palmitoylglycerophosphoinositol",0
"EX_pailste_hs[e]","Exchange of 1-Stearoylglycerophosphoinositol","1-Stearoylglycerophosphoinositol",0
"EX_pchol2linl_hs[e]","Exchange of 2-Linoleoylglycerophosphocholine","2-Linoleoylglycerophosphocholine",0
"EX_pchol2ole_hs[e]","Exchange of 2-Oleoylglycerophosphocholine","2-Oleoylglycerophosphocholine",0
"EX_pchol2palm_hs[e]","Exchange of 2-Palmitoylglycerophosphocholine","2-Palmitoylglycerophosphocholine",0
"EX_pchol2ste_hs[e]","Exchange of 2-Stearoylglycerophosphocholine","2-Stearoylglycerophosphocholine",0
"EX_pcholar_hs[e]","Exchange of 1-Arachidonoyl-Glycero-3-Phosphocholine","1-Arachidonoyl-Glycero-3-Phosphocholine",0
"EX_pcholdoc_hs[e]","Exchange of 1-Docosahexaenoylglycerophosphocholine","1-Docosahexaenoylglycerophosphocholine",0
"EX_pcholeic_hs[e]","Exchange of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14)","1-Eicosadienoylglycerophosphocholine (Delta 11,14)",0
"EX_pcholet_hs[e]","Exchange of 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)","1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",0
"EX_pcholhep_hs[e]","Exchange of 1-Heptadecanoylglycerophosphocholine","1-Heptadecanoylglycerophosphocholine",0
"EX_pchollinl_hs[e]","Exchange of 1-Linoleoylglycerophosphocholine (Delta 9, 12)","1-Linoleoylglycerophosphocholine (Delta 9,12)",0
"EX_pcholmyr_hs[e]","Exchange of 1-Myristoylglycerophosphocholine","1-Myristoylglycerophosphocholine",0
"EX_pcholn15_hs[e]","Exchange of 1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)","1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",0
"EX_pcholn183_hs[e]","Exchange of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)","1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",0
"EX_pcholn1836_hs[e]","Exchange of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)","1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",0
"EX_pcholn19_hs[e]","Exchange of 1-NoNADecanoylglycerophosphocholine, Sn1-Lpc (19:0)","1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",0
"EX_pcholn201_hs[e]","Exchange of 1-Eicosenoylglycerophosphocholine (Delta 11) , Sn1-Lpc (20:1)","1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",0
"EX_pcholn203_hs[e]","Exchange of 1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3","1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",0
"EX_pcholn204_hs[e]","Exchange of 1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)","1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",0
"EX_pcholn205_hs[e]","Exchange of 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)","1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",0
"EX_pcholn224_hs[e]","Exchange of 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)","1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",0
"EX_pcholn225_hs[e]","Exchange of 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3","1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",0
"EX_pcholn2254_hs[e]","Exchange of 1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6","1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",0
"EX_pcholn226_hs[e]","Exchange of 1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)","1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)",0
"EX_pcholn24_hs[e]","Exchange of 1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24","1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",0
"EX_pcholn261_hs[e]","Exchange of Lysopc A C26:1 (Delta 5)","Lysopc A C26:1 (Delta 5)",0
"EX_pcholn28_hs[e]","Exchange of Lysopc A C28:0","Lysopc A C28:0",0
"EX_pcholn281_hs[e]","Exchange of Lysopc A C28:1 (Delta 5)","Lysopc A C28:1 (Delta 5)",0
"EX_pcholole_hs[e]","Exchange of 1-Oleoylglycerophosphocholine (Delta 9)","1-Oleoylglycerophosphocholine (Delta 9)",0
"EX_pcholpalm_hs[e]","Exchange of 1-Palmitoylglycerophosphocholine","1-Palmitoylglycerophosphocholine",0
"EX_pcholpalme_hs[e]","Exchange of 1-Palmitoleoylglycerophosphocholine (Delta 9)","1-Palmitoleoylglycerophosphocholine (Delta 9)",0
"EX_pcholste_hs[e]","Exchange of 1-Stearoylglycerophosphocholine","1-Stearoylglycerophosphocholine",1
"EX_pcollg5hlys[e]","Exchange of Erythro-5-Hydroxy-L-Lysinium","L-hydroxylysine",1
"EX_pe12_hs[e]","Exchange of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)","1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)",0
"EX_pe13_hs[e]","Exchange of 1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)","1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)",0
"EX_pe14_hs[e]","Exchange of 1-Myristoylglycerophosphoethanolamine (C14:0 Pe)","1-Myristoylglycerophosphoethanolamine (C14:0 Pe)",0
"EX_pe15_hs[e]","Exchange of 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)","1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)",0
"EX_pe161_hs[e]","Exchange of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)","1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)",0
"EX_pe17_hs[e]","Exchange of 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)","1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)",0
"EX_pe203_hs[e]","Exchange of 1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)","1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",0
"EX_pe224_hs[e]","Exchange of 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)","1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)",0
"EX_pe226_hs[e]","Exchange of 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)","1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)",0
"EX_pe2linl_hs[e]","Exchange of 2-Linoleoylglycerophosphoethanolamine","2-Linoleoylglycerophosphoethanolamine",0
"EX_pear_hs[e]","Exchange of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine","1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine",0
"EX_pedh203_hs[e]","Exchange of 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)","1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",0
"EX_pelinl_hs[e]","Exchange of 1-Linoleoylglycerophosphoethanolamine (Delta 9, 12)","1-Linoleoylglycerophosphoethanolamine (Delta 9,12)",0
"EX_pendecaeth[e]","Exchange of Pentadecanoyl Thanolamide (C15:0)","Pentadecanoyl Thanolamide (C15:0)",0
"EX_peole_hs[e]","Exchange of 1-Oleoylglycerophosphoethanolamine (Delta 9)","1-Oleoylglycerophosphoethanolamine (Delta 9)",0
"EX_pepalm_hs[e]","Exchange of 1-Palmitoylglycerophosphoethanolamine","1-Palmitoylglycerophosphoethanolamine",0
"EX_peste_hs[e]","Exchange of 1-Stearoylglycerophosphoethanolamine","1-Stearoylglycerophosphoethanolamine",0
"EX_pmeth[e]","Exchange of Palmitoylethanolamide","Palmitoylethanolamide",0
"EX_saccrp_L[e]","Exchange of L-Saccharopinate","saccharopine",1
"EX_sebacid[e]","Exchange of Sebacic Acid","Sebacicacid",0
"EX_sphmyln180241_hs[e]","Exchange of Sphingomyelin (D18:0/24:1)","Sm (D18:0/24:1), Sphingomyelin",0
"EX_sphmyln18114_hs[e]","Exchange of Sphingomyelin (D18:1/14:0)","Sm (D18:1/14:0), Sphingomyelin",0
"EX_sphmyln18115_hs[e]","Exchange of Sphingomyelin (D18:1/15:0)","Sm (D18:1/15:0), Sphingomyelin",0
"EX_sphmyln18116_hs[e]","Exchange of Sphingomyelin (D18:1/16:0)","Sm (D18:1/16:0), Sphingomyelin",0
"EX_sphmyln181161_hs[e]","Exchange of Sphingomyelin (D18:1/16:1)","Sm (D18:1/16:1), Sphingomyelin",0
"EX_sphmyln18117_hs[e]","Exchange of Sphingomyelin (D18:1/17:0)","Sm (D18:1/17:0), Sphingomyelin",0
"EX_sphmyln18118_hs[e]","Exchange of Sphingomyelin (D18:1/18:0)","Sm (D18:1/18:0), Sphingomyelin",0
"EX_sphmyln181181_hs[e]","Exchange of Sphingomyelin (D18:1/18:1)","Sm (D18:1/18:1), Sphingomyelin",0
"EX_sphmyln18120_hs[e]","Exchange of Sphingomyelin (D18:1/20:0)","Sm (D18:1/20:0), Sphingomyelin",0
"EX_sphmyln181201_hs[e]","Exchange of Sphingomyelin (D18:1/20:1)","Sm (D18:1/20:1), Sphingomyelin",0
"EX_sphmyln18121_hs[e]","Exchange of Sphingomyelin (D18:1/21:0)","Sm (D18:1/21:0), Sphingomyelin",0
"EX_sphmyln18122_hs[e]","Exchange of Sphingomyelin (D18:1/22:0)","Sm (D18:1/22:0), Sphingomyelin",0
"EX_sphmyln181221_hs[e]","Exchange of Sphingomyelin (D18:1/22:1)","Sm (D18:1/22:1), Sphingomyelin",0
"EX_sphmyln18123_hs[e]","Exchange of Sphingomyelin (D18:1/23:0)","Sm (D18:1/23:0), Sphingomyelin",0
"EX_sphmyln1824_hs[e]","Exchange of Sphingomyelin (D18:0/24:0)","Sm (D18:0/24:0), Sphingomyelin",0
"EX_sphmyln1825_hs[e]","Exchange of Sphingomyelin (D18:0/25:0)","Sm (D18:0/25:0), Sphingomyelin",0
"EX_steeth[e]","Exchange of Stearoyl Ethanolamide","Stearoyl Ethanolamide",0
"EX_subeac[e]","Exchange of Suberic Acid","Suberic Acid",1
"EX_tetdeca511ac[e]","Exchange of Cis-5, 8-Tetradecadienoic Acid","Cia-5,8, Tetradecadienoic Acid",0
"EX_tetdecaeth[e]","Exchange of C14:0-Ethanolamide, Tetradecanoyl Ethanolamide","C14:0-Ethanolamide, Tetradecanoyl Ethanolamide",0
"EX_thrnt[e]","Exchange of L-Threonate","threonate",1
"EX_tmlys[e]","Exchange of N6, N6, N6-Trimethyl-L-Lysine","N6,N6,N6-trimethyl-L-lysine",1
"EX_trideceth[e]","Exchange of Tridecanoyl Thanolamide (C13:0)","Tridecanoyl Thanolamide (C13:0)",0
"EX_ttdcrn[e]","Exchange of Tetradecanoyl Carnitine","tetradecenoylcarnitine(5)",0
"EX_txb2[e]","Exchange of Thromboxane B2","thromboxane B2",1
"EX_urcan[e]","Exchange of Urocanate","urocanate",1
"EX_wharachd[e]","Exchange of W-Hydroxyl Arachidonic Acid","10-HETE",0
"EX_xolest181_hs[e]","Exchange of 1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)","1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",0
"EX_xolest182_hs[e]","Exchange of 1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)","1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",0
"EX_xolest183_hs[e]","Exchange of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)","1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",0
"EX_xolest204_hs[e]","Exchange of Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5, 8, 11, 14)","Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)",0
"EX_xolest205_hs[e]","Exchange of 1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5, 8, 11, 14, 17)","1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)",0
"EX_xolest226_hs[e]","Exchange of Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4, 7, 10, 13, 16, 19)","Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)",0
"MI1Pt","Transport of Myo-Inositol 1-Phosphate, Proton Symport","H+[s] + inositol-1-phosphate[s] <=> H+[c] + inositol-1-phosp",0
"EX_acile_L[e]","Exchange of Acetyl Isoleucine","Acetyl Isoleucine (Chemspider Id: 9964364)",0
"EX_acleu_L[e]","Exchange of Acetyl Leucine","N-Acetylleucine",0
"EX_achom_L[e]","Exchange of Acetyl Homoserine","Acetylhomoserine",1
"EX_phacgly[e]","Exchange of Phenylacetylglycine","Phenylacetylglycine_phacgly",0
"EX_3hpppn[e]","Exchange of 3- (3-Hydroxy-Phenyl)Propionate","3-(3-Hydroxy-Phenyl)Propionate",0
"EX_3moxtyr[e]","Exchange of 3-Methoxytyramine","3-methoxytyramine",1
"EX_5aop[e]","Exchange of 5-Amino-4-Oxopentanoate","5-aminolevulinate",1
"EX_abt_D[e]","Exchange of D-Arabitol","D-Arabitol",1
"EX_acglu[e]","Exchange of N-Acetyl-L-Glutamate","N-acetyl-L-glutamate",1
"EX_alltn[e]","Exchange of Allantoin","allantoin",1
"EX_CE2510[e]","Exchange of 11-Cis-Eicosenoate","cis-gondoic acid",1
"EX_CE2516[e]","Exchangefor (8Z, 11Z, 14Z)-Eicosatrienoic Acid","(8Z,11Z,14Z)-Eicosatrienoic Acid",1
"EX_ddca[e]","Exchange of Laurate","lauric acid",1
"EX_glyc2p[e]","Exchange of Glycerol-2-Phosphate","Glycerol 2-Phosphate",0
"EX_glyclt[e]","Exchange of Glycolate","glycolate",1
"EX_Lcyst[e]","Exchnage for L-Cysteate","L-cysteate",1
"EX_oaa[e]","Exchange of Oxaloacetate","OAA",1
"EX_pac[e]","Exchange of Phenylacetate","phenylacetate",1
"EX_phlac[e]","Exchange of Phenyl Lactate","Phenyllactate",1
"EX_pser_L[e]","Exchange of O-Phospho-L-Serine","3-phosphoserine",1
"EX_ttdcea[e]","Exchange of Tetradecenoate (N-C14:1)","(9E)-tetradecenoic acid",1
"EX_3hcinnm[e]","3-Hydroxycinnamic Acid Exchange","3-Hydroxycinnamic Acid",1
"EX_3hppa[e]","3-Hydroxyphenylpropionic Acid Exchange","3-Hydroxyphenylpropionic Acid (3-Hppa)",0
"EX_bgly[e]","Exchange of Hippurate (Benzoylglycinate)","hippurate",1
"EX_bz[e]","Benzoic Acid Exchange","benzoate",1
"EX_pcresol[e]","P-Cresol Exchange","P-Cresol",1
"EX_pcs[e]","Exchange of P-Cresol Sulfate","P-Cresol Sulfate",0
"EX_inds[e]","Exchange of Indoxyl Sulfate","Indoxyl Sulfate",1
"EX_normete_L[e]","Exchange of L-Normetanephrine","normetanephrine",1
"EX_C05300[e]","Exchange of 16Alpha-Hydroxyestrone","16alpha-hydroxyestrone",0
"EX_retinal[e]","Exchange of Retinal","retinal",1
"EX_maltttr[e]","Exchange of Maltotetraose","maltotetraose",1
"EX_progly[e]","Exchange of L-Prolinylglycine","L-Prolinylglycine",0
"EX_dhbpt[e]","Exchange of 6,7-Dihydrobiopterin","dihydrobiopterin",1
"EX_thbpt[e]","Exchange of 5,6,7,8-Tetrahydrobiopterin","tetrahydrobiopterin",1
"EX_alaargcys[e]","Exchange of AlaArgCys","Alanyl-Arginyl-Cysteine",0
"EX_alaarggly[e]","Exchange of AlaArgGly","Alanyl-Arginyl-Glycine",0
"EX_alaasnleu[e]","Exchange of AlaAsnLeu","Alanyl-Asparaginyl-Leucine",0
"EX_alaglylys[e]","Exchange of AlaGlyLys","Alanyl-Glycyl-Lysine",0
"EX_alahisala[e]","Exchange of AlaHisAla","Alanyl-Histidyl-Alanine",0
"EX_alalysthr[e]","Exchange of AlaLysThr","Alanyl-Lysine-Threonine",0
"EX_argalaala[e]","Exchange of ArgAlaAla","Arginyl-Alanyl-Alanine",0
"EX_argalaphe[e]","Exchange of ArgAlaPhe","Arginyl-Alanine-Phenylalanine",0
"EX_argalathr[e]","Exchange of ArgAlaThr","Arginyl-Alanyl-Threonine",0
"EX_argarg[e]","Exchange of ArgArg","Arginyl-Arginine",0
"EX_argarglys[e]","Exchange of ArgArgLys","Arginyl-Arginyl-Lysine",0
"EX_argargmet[e]","Exchange of ArgArgMet","Arginyl-Arginyl-Metheonine",0
"EX_argcysgly[e]","Exchange of ArgCysGly","Arginyl-Cystinyl-Glycine",0
"EX_argcysser[e]","Exchange of ArgCysSer","Arginyl-Cystinyl-Serine",0
"EX_arggluglu[e]","Exchange of ArgGluGlu","Arginyl-Glutamyl-Glutamate",0
"EX_argglupro[e]","Exchange of ArgGluPro","Arginyl-Glutamyl-Proline",0
"EX_argglygly[e]","Exchange of ArgGlyGly","Arginyl-Glycyl-Glycine",0
"EX_arghisthr[e]","Exchange of ArgHisThr","Arginyl-Histidyl-Threonine",0
"EX_argleuphe[e]","Exchange of ArgLeuPhe","Arginyl-Leucyl-Phenylalanine",0
"EX_arglysasp[e]","Exchange of ArgLysAsp","Arginyl-Lysyl-Aspartate",0
"EX_argphearg[e]","Exchange of ArgPheArg","Arginyl-Phenylalanine-Arginine",0
"EX_argpromet[e]","Exchange of ArgProMet","Arginyl-Prolyl-Methionine",0
"EX_argprothr[e]","Exchange of ArgProThr","Arginyl-Prolyl-Threonine",0
"EX_argserser[e]","Exchange of ArgSerSer","Arginyl-Seryl-Serine",0
"EX_argtyrval[e]","Exchange of ArgtyrVal","Argtyrval",0
"EX_argvalcys[e]","Exchange of ArgValCys","Arginyl-Valyl-Cysteine",0
"EX_argvaltrp[e]","Exchange of ArgValTrp","Arginyl-Valyl-Tryptophan",0
"EX_asnasnarg[e]","Exchange of AsnAsnArg","Asparaginyl-Asparaginyl-Arginine",0
"EX_asncyscys[e]","Exchange of AsnCysCys","Asparaginyl-Cysteinyl-Cysteine",0
"EX_asnmetpro[e]","Exchange of AsnMetPro","Asparaginyl-Methionyl-Proline",0
"EX_asnpheasp[e]","Exchange of AsnPheAsp","Asparaginyl-Phenylalanyl-Aspartate",0
"EX_asnphecys[e]","Exchange of AsnPheCys","Asparaginyl-Phenylalanyl-Cysteine",0
"EX_asntyrgly[e]","Exchange of AsntyrGly","Asparaginyl-Tyrosyl-Glycine",0
"EX_asntyrphe[e]","Exchange of AsntyrPhe","Asparaginyl-Tyrosyl-Phenylalanine",0
"EX_asntyrthr[e]","Exchange of AsntyrThr","Asparaginyl-Tyrosyl-Threonine",0
"EX_aspalaarg[e]","Exchange of AspAlaArg","Asparaginyl-Alanyl-Arginine",0
"EX_aspasnglu[e]","Exchange of AspAsnGlu","Aspartyl-Asparaginyl-Glutamate",0
"EX_aspglu[e]","Exchange of AspGlu","Aspartyl-Glutamate",1
"EX_aspglupro[e]","Exchange of AspGluPro","Aspartyl-Glutamyl-Proline",0
"EX_aspglutrp[e]","Exchange of AspGluTrp","Aspartyl-Glutamyl-Tryptophan",0
"EX_asphiscys[e]","Exchange of AspHisCys","Aspartyl-Histidyl-Cysteine",0
"EX_asphispro[e]","Exchange of AspHisPro","Aspartyl-Histidyl-Proline",0
"EX_asplysglu[e]","Exchange of AspLysGlu","Aspartyl-Lysyl-Glutamate",0
"EX_asplyshis[e]","Exchange of AspLysHis","Aspartyl-Lysyl-Histidine",0
"EX_aspmetasp[e]","Exchange of AspMetAsp","Aspartyl-Methionyl-Aspartate",0
"EX_aspprolys[e]","Exchange of AspProLys","Aspartyl-Prolyl-Lysine",0
"EX_aspvalasn[e]","Exchange of AspValAsn","Aspartyl-Valyl-Asparagine",0
"EX_cysasnmet[e]","Exchange of CysAsnMet","Cystyl-Asparaginyl-Methionine",0
"EX_cysaspphe[e]","Exchange of CysAspPhe","Cystyl-Aspartyl-Phenylalanine",0
"EX_cyscys[e]","Exchange of CysCys","Cystyl-Cysteine",0
"EX_cysglnmet[e]","Exchange of CysGlnMet","Cystyl-Glutaminyl-Methionine",0
"EX_cysgluhis[e]","Exchange of CysGluHis","Cystyl-Glutamyl-Histidine",0
"EX_cysglutrp[e]","Exchange of CysGluTrp","Cystyl-Glutamyl-Tryptophan",0
"EX_cysleuthr[e]","Exchange of CysLeuThr","Cystyl-Leucyl-Threonine",0
"EX_cyssermet[e]","Exchange of CysSerMet","Cystyl-Seryl-Methionine",0
"EX_cystyrasn[e]","Exchange of CystyrAsn","Cystyl-Tyrosyl-Asparagine",0
"EX_glnasngln[e]","Exchange of GlnAsnGln","Glutaminyl-Asparaginyl-Glutamine",0
"EX_glnhishis[e]","Exchange of GlnHisHis","Glutaminyl-Histidyl-Histidine",0
"EX_glnhislys[e]","Exchange of GlnHisLys","Glutaminyl-Histidyl-Lysine",0
"EX_glnlyslys[e]","Exchange of GlnLysLys","Glutaminyl-Lysyl-Lysine",0
"EX_glnlystrp[e]","Exchange of GlnLysTrp","Glutaminyl-Lysyl-Tryptophan",0
"EX_glnproglu[e]","Exchange of GlnProGlu","Glutaminyl-Prolyl-Glutamate",0
"EX_glntrpglu[e]","Exchange of GlnTrpGlu","Glutaminyl-Tryptophanyl-Glutamate",0
"EX_glntyrleu[e]","Exchange of GlntyrLeu","Glutaminyl-Tyrosyl-Leucine",0
"EX_gluargleu[e]","Exchange of GluArgLeu","Glutaminyl-Arginyl-Leucine",0
"EX_gluasnleu[e]","Exchange of GluAsnLeu","Glutaminyl-Asparaginyl-Leucine",0
"EX_gluglu[e]","Exchange of GluGlu","Glutamyl-Glutamate",1
"EX_gluilelys[e]","Exchange of GluIleLys","Glutamyl-Isoleucyl-Lysine",0
"EX_gluleu[e]","Exchange of GluLeu","Glutamyl-Leucine",1
"EX_glumet[e]","Exchange of GluMet","Glutamyl-Methionine",0
"EX_glumethis[e]","Exchange of GluMetHis","Glutamyl-Methioninyl-Histidine",0
"EX_gluthr[e]","Exchange of GluThr","Glutamyl-Threonine",0
"EX_gluthrlys[e]","Exchange of GluThrLys","Glutamyl-Threonyl-Lysine",0
"EX_glutrpala[e]","Exchange of GluTrpAla","Glutamyl-Tryptophanyl-Alanine",0
"EX_glyhisasn[e]","Exchange of GlyHisAsn","Glycyl-Histidyl-Asparagine",0
"EX_glyhislys[e]","Exchange of GlyHisLys","Glycyl-Histidyl-Lysine",0
"EX_glylyscys[e]","Exchange of GlyLysCys","Glycyl-Lysyl-Cysteine",0
"EX_glylysphe[e]","Exchange of GlyLysPhe","Glycyl-Lysyl-Phenylalanine",0
"EX_glytyrlys[e]","Exchange of GlytyrLys","Glycyl-Tyrosyl-Lysine",0
"EX_glyvalhis[e]","Exchange of GlyValHis","Glycyl-Valyl-Histidine",0
"EX_hisargcys[e]","Exchange of HisArgCys","Histidyl-Arginyl-Cysteine",0
"EX_hisargser[e]","Exchange of HisArgSer","Histidyl-Arginyl-Serine",0
"EX_hisasp[e]","Exchange of HisAsp","Histidyl-Aspartate",0
"EX_hiscyscys[e]","Exchange of HisCysCys","Histidyl-Cystyl-Cysteine",0
"EX_hisglnala[e]","Exchange of HisGlnAla","Histidyl-Glutaminyl-Alanine",0
"EX_hisglu[e]","Exchange of HisGlu","Histidyl-Glutamate",0
"EX_hisglugln[e]","Exchange of HisGluGln","Histidyl-Glutamyl-Glutamine",0
"EX_hisglylys[e]","Exchange of HisGlyLys","Histidyl-Lysyl-Lysine",0
"EX_hishislys[e]","Exchange of HisHisLys","Histidyl-Histidyl-Lysine",0
"EX_hislysala[e]","Exchange of HisLysAla","Histidyl-Lysyl-Alanine",0
"EX_hislysglu[e]","Exchange of HisLysGlu","Histidyl-Lysyl-Glutamate",0
"EX_hislysile[e]","Exchange of HisLysIle","Histidyl-Lysyl-Isoleucine",0
"EX_hislysthr[e]","Exchange of HisLysThr","Histidyl-Lysyl-Threonine",0
"EX_hislysval[e]","Exchange of HisLysVal","Histidyl-Lysyl-Valine",0
"EX_hismet[e]","Exchange of HisMet","Histidyl-Methionine",0
"EX_hismetgln[e]","Exchange of HisMetGln","Histidyl-Methionyl-Glutamine",0
"EX_hisphearg[e]","Exchange of HisPheArg","Histidyl-Phenylalanyl-Arginine",0
"EX_hisprolys[e]","Exchange of HisProLys","Histidyl-Prolyl-Lysine",0
"EX_histrphis[e]","Exchange of HisTrpHis","Histidyl-Tryptophanyl-Histidine",0
"EX_ileargile[e]","Exchange of IleArgIle","Isoleucyl-Arginyl-Isoleucine",0
"EX_ileasnhis[e]","Exchange of IleAsnHis","Isoleucyl-Asparaginyl-Histidine",0
"EX_ileasp[e]","Exchange of IleAsp","Isolecyl-Aspartate",0
"EX_ileglnglu[e]","Exchange of IleGlnGlu","Isolecyl-Glutaminyl-Glutamate",0
"EX_ileglyarg[e]","Exchange of IleGlyArg","Isolecyl-Glycyl-Arginine",0
"EX_ileprolys[e]","Exchange of IleProLys","Isolecyl-Prolyl-Lysine",0
"EX_ileserarg[e]","Exchange of IleSerArg","Isolecyl-Seryl-Arginine",0
"EX_iletrptyr[e]","Exchange of IleTrptyr","Isolecyl-Tryptophanyl-Tyrosine",0
"EX_leualaarg[e]","Exchange of LeuAlaArg","Leucyl-Alanyl-Arginine",0
"EX_leuasnasp[e]","Exchange of LeuAsnAsp","Leucyl-Asparaginyl-Aspartate",0
"EX_leuasplys[e]","Exchange of LeuAspLys","Leucyl-Aspartyl-Lysine",0
"EX_leuleutrp[e]","Exchange of LeuLeuTrp","Leucyl-Leucyl-Tryptophan",0
"EX_leupro[e]","Exchange of LeuPro","Leucyl-Proline",1
"EX_leuproarg[e]","Exchange of LeuProArg","Leucyl-Prolyl-Arginine",0
"EX_leusertrp[e]","Exchange of LeuSerTrp","Leucyl-Seryl-Tryptophan",0
"EX_leutrp[e]","Exchange of LeuTrp","Leucyl-Tryptophan",1
"EX_leutrparg[e]","Exchange of LeuTrpArg","Leucyl-Tryptophanyl-Arginine",0
"EX_leutyrtyr[e]","Exchange of Leutyrtyr","Leucyl-Tyrosyl-Tyrosine",0
"EX_leuval[e]","Exchange of LeuVal","Leucyl-Valine",1
